title,text,latitude,longitude,city_text,date_posted,date_updated,price,deleted,sqft,bedrooms,bathrooms,pets,laundry,parking,craigslist,place,city,state,county
"$4864 / 2br - 976ft2 - Smoke-Free Community, Free Wi-Fi In Common Area Locations (mission district)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Welcome Home! Welcome to Vara, a stylish residential community featuring new studio, 1-, 2- and 3-bedroom apartments in San Francisco's Mission District. Spacious layouts and premium amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options. Are you looking for an apt for rent in San Francisco? Enjoy the perks of interior features such as gourmet kitchens with hardwoodstyle cabinets, stainless steel appliances, and beautiful quartz countertops. Just steps from your door you can take advantage of community features like a tech room for getting work done, a courtyard for socializing and lounging, and a state-of-the-art fitness center for working out. Vara is a chic retreat located in one of San Francisco's most desirable neighborhoods. Welcome home.  Call Now:  show contact info
 x 39OR Text 39 to  show contact info
 to contact a leasing agent.Need more information? Copy this link:http://cl.greystar.com/hms338 This is a 2 Bedroom, 2 Bath, approximately 976 Sq. Ft. Features - Walk-In Closets*  - Abundant Phone, TV And High-Speed Data Ports  - Gourmet Kitchen With Hardwood-Style Cabinets In 4 Finish Options And Stainless Steel Basin Sink With Pullout Spray Faucet  - Hardwood-Style Plank Flooring  - Vibrant San Francisco City Views*  - Quartz Countertops  - In-Home Washers And Dryers  - High Ceilings  - Variety Of Unique Floorplans, Some Featuring Lofts And / Or Dens  - Many Floor Plans With Flex Space (Extra Bedroom, Office, Den Or Expanded Living Space)  - Stainless Steel Appliances Including Dishwasher, Refrigerator, Glass Top Oven And Built-In Microwave  - Private Patios Or Balconies*  - Expansive Double Pane Windows *Varies By Floorplan And Location Community Amenities - Smoke-Free Community  - Clubhouse With Catering Kitchen And Professional-Quality Bar With High End Sound System  - Walking Distance To Vibrant Mission District Shopping, Dining And Entertainment Options  - Courtyard With Social Seating Areas, Barbecue, Lounge & Sunning Hill  - Free Wi-Fi In Common Area Locations  - Garage Parking With Car Lockers  - Fitness Center With Health Club-Quality Equipment Including Built In Xbox 360 And Kinect System  - Controlled Building Access  - Close To BART And Muni  - Easy Access To Bay Bridge And 101 & 280 Freeways  - Storage Units Available  - Abundant Bicycle Parking And Bike Repair Shop Including Fully Equipped Workbench  - Tech Room / Meeting Room With A Sound-Proof Music Practice Room And A Private Tele-Conference Room Pet Policy Pet Friendly (Restrictions Apply) Office Hours Monday-Friday:9:00AM-6:00PMSaturday:10:00AM-5:00PMSunday:9:00AM-6:00PM Vara 1600 15th St, San Francisco, CA, 94103Equal Housing Opportunity UOlN380QT",37.7725,-122.4147,mission district,2018-10-15 10:46:46,,4864.0,False,976.0,2.0,2.0,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3190 / 2br - 560ft2 - SOMA | 2 Bed | 1 Bath | Remodeled | In-Unit Laundry | ReLISTO (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
See more: https://www.relisto.com/rentals/49120506
Location: Natoma St., San Francisco (South of Market)
Rent: $3190 / Month
Available Date: 11/01/2018
Beds: 2
Baths: 1
Pet: No Pet
Rent Includes: Garbage
Features: Closet Organizers, Dishwasher, Disposal, Hardwood Floors, Laundry in Unit, Microwave
Agent Notes: No showings till Nov 3rd. Go to the ReLISTO website to see video tour of the property and to see showing schedule. Due to high demand we are not taking calls on this property- Thank you!
Here is a centrally located two bedroom listing in SOMA. This property has been remodeled with in-unit laundry and wood panel floors throughout. Both bedrooms have advanced closet and shelving units installed to help save on space. This kitchen includes stainless steel appliances, soft-close solid wood cabinets, and your own personal washer and dryer.  Enjoy easy access to public transportation and everything the city has to offer.
Key Features:
- Built-In Bookshelves/Storage
- Central Heat Only
- Closet Organizers
- Dishwasher
- Fireplace - Decorative
- Fully Equipped Kitchen
- Garbage Disposal
- Gas Stove
- Intercom System
- Microwave
- Open Layout
- Trash Included
- Public Transportation
- Stainless Steel Appliances
- Central Location
- 2 blocks from Twitter HQ
Neighborhood:
- 2 Blocks from Market Street- See photos
- 3 Blocks from Civic Center- See photos
Key Terms:
https://www.relisto.com/rentals/49120506
© ReLISTO. Property terms or conditions subject to change at any time.",37.774476,-122.41491,SOMA / south beach,2018-10-10 17:33:54,2018-10-14 13:43:57,3190.0,False,560.0,2.0,1.0,none,in-unit,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3190 / 2br - 560ft2 - SOMA | 2 Bed | 1 Bath | Unfurnished | In-Unit Laundry | ReLISTO (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
See more: https://www.relisto.com/rentals/49120506
Location: Natoma St., San Francisco (South of Market)
Rent: $3190 / Month
Available Date: 11/01/2018
Beds: 2
Baths: 1
Pet: No Pet
Rent Includes: Garbage
Features: Closet Organizers, Dishwasher, Disposal, Hardwood Floors, Laundry in Unit, Microwave
Agent Notes: No showings till Nov 3rd. Go to the ReLISTO website to see video tour of the property and to see showing schedule. Due to high demand we are not taking calls on this property- Thank you!
Here is a centrally located two bedroom listing in SOMA. This property has been remodeled with in-unit laundry and wood panel floors throughout. Both bedrooms have advanced closet and shelving units installed to help save on space. This kitchen includes stainless steel appliances, soft-close solid wood cabinets, and your own personal washer and dryer.  Enjoy easy access to public transportation and everything the city has to offer.
Key Features:
- Built-In Bookshelves/Storage
- Central Heat Only
- Closet Organizers
- Dishwasher
- Fireplace - Decorative
- Fully Equipped Kitchen
- Garbage Disposal
- Gas Stove
- Intercom System
- Microwave
- Open Layout
- Trash Included
- Public Transportation
- Stainless Steel Appliances
- Central Location
- 2 blocks from Twitter HQ
Neighborhood:
- 2 Blocks from Market Street- See photos
- 3 Blocks from Civic Center- See photos
Key Terms:
https://www.relisto.com/rentals/49120506
© ReLISTO. Property terms or conditions subject to change at any time.",37.774476,-122.41491,SOMA / south beach,2018-10-11 10:11:44,2018-10-14 13:44:26,3190.0,False,560.0,2.0,1.0,none,in-unit,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3190 / 2br - 560ft2 - SOMA | 2 Bed | 1 Bath | Unfurnished | In-Unit Laundry | ReLISTO (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
See more: https://www.relisto.com/rentals/49120506
Location: Natoma St., San Francisco (South of Market)
Rent: $3190 / Month
Available Date: 11/01/2018
Beds: 2
Baths: 1
Pet: No Pet
Rent Includes: Garbage
Features: Closet Organizers, Dishwasher, Disposal, Hardwood Floors, Laundry in Unit, Microwave
Agent Notes: No showings till Nov 3rd. Go to the ReLISTO website to see video tour of the property and to see showing schedule. Due to high demand we are not taking calls on this property- Thank you!
Here is a centrally located two bedroom listing in SOMA. This property has been remodeled with in-unit laundry and wood panel floors throughout. Both bedrooms have advanced closet and shelving units installed to help save on space. This kitchen includes stainless steel appliances, soft-close solid wood cabinets, and your own personal washer and dryer.  Enjoy easy access to public transportation and everything the city has to offer.
Key Features:
- Built-In Bookshelves/Storage
- Central Heat Only
- Closet Organizers
- Dishwasher
- Fireplace - Decorative
- Fully Equipped Kitchen
- Garbage Disposal
- Gas Stove
- Intercom System
- Microwave
- Open Layout
- Trash Included
- Public Transportation
- Stainless Steel Appliances
- Central Location
- 2 blocks from Twitter HQ
Neighborhood:
- 2 Blocks from Market Street- See photos
- 3 Blocks from Civic Center- See photos
Key Terms:
https://www.relisto.com/rentals/49120506
Contact:
Eric Baird 
Leasing Agent
BRE # 01879389
ReLISTO
1318 Hayes Street
San Francisco, CA. 94117
www.relisto.com
© ReLISTO. Property terms or conditions subject to change at any time.",37.774476,-122.41491,SOMA / south beach,2018-10-14 09:41:31,2018-10-14 13:31:59,3190.0,False,560.0,2.0,1.0,none,in-unit,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3750 / 1br - 903ft2 - SOMA 260 King St., Lg, bright open space 1 bd. with 1 pkg. (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Sunny Soma condo w/views, 260 King St.  1 blk Cal Trans, 280 Fwy close, walk Financial distr.
260 King St., #515, San Francisco, CA 94107
RENT:  $3750/MO
KEY FEATURES
Year Built:  2004
Sq. Footage: 903 sq. ft.
Bedrooms:  1 Bed with walk in closet
Bathrooms:  1 Bath
 Den with storage closet                                      1BR/ 1 BA available Nov. 1
Parking: 1 garage space                                                                 No smoking
Lease Duration:  1 Year                                                                  Attached garage
Pets Policy:  No Pets allowed
Laundry: Washer/Dryer in Unit
Property type:  Condo
DESCRIPTION
The Beacon is located on the Embarcadero  in the heart of SOMA  next to the new 4th & King St. station for the Muni Metro T Line.  You can walk across the street to Cal Trans for a Peninsula commute, or drive a  few blocks to  FWY  280 or 101.  It's an easy walk to AT&T Park; Ferry Building and downtown SFO.
This extra-large fifth floor  1 bedroom includes  wall to wall carpeting with adjoining  Livingroom / dining  area; a small den with storage closet;  stainless steel kitchen appliances and breakfast bar all situated in a meticulously maintained luxury property. This spacious bedroom includes a large walk in closet.    Large picture windows in the unit look out onto beautiful trees and attractive landscaped common areas.
Luxury living at Beacon includes 24-hour security, heated Pool and Spa, gym, clubhouse, business center and dog park.  Safeway and Starbucks are located adjacent to   the Beacon and there are a huge variety of restaurants within walking distance or a short car ride away.
RENTAL FEATURES
•	Living room
•	Walk-in closet
•	Master Bath
•	Range / Oven
•	Dishwasher
•	Microwave
•	Garbage Disposal
•	Stainless steel appliances
•	 Heat: forced air
•	Cable-ready
•	High-speed internet
•	Wired
•	Intercom System
COMMUNITY FEATURES
•	Waterfront
•	14 yr. Old property
•	Elevator
•	Secured Entry
•	Controlled Access
•	Doorman
•	Off-street parking
•	Garage - attached
LEASE TERMS
•	Security Deposit $5,625.00
•	Tenant pays move in / move out fees
•	Tenant required to carry Renters insurance
•	Water, garbage included with rent
CONTACT INFO:
PATRICIA LUM",37.777028,-122.393184,SOMA / south beach,2018-10-10 10:54:10,2018-10-10 23:45:38,3750.0,False,903.0,1.0,1.0,none,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$4200 / 3br - 1000ft2 - SoMa fully renovated 3BR Gem. Next Open House oct 17 (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
(NEXT OPEN HOUSE is Wed Oct 17 6-7pm. Current tenants are in the midst of moving this weekend, so no showings until vacant.)  
This flat is in a lovely five unit Romeo-style apartment building on a quiet street in SoMa, fully remodeled to the studs in 2016. It's a 3-bedroom, one bath flat, with open kitchen/sitting room with breakfast bar. 
All new electrical, plumbing, insulation, walls, fixtures, etc. Sleek, quiet, efficient electric heating in each bedroom with separate thermostats. Brand new and cool bathroom with waterfall sink and tons of bathroom storage. New oak hardwood floors (no, not that Pergo sh*t you see all the time -- actual hardwood installed by an old Italian guy!). Washer/Dryer in the unit. All new cabinetry, granite kitchen. Dishwasher, garbage disposal. 
Plenty of hallway and bedroom closet space.
I live next door, so there is not a management company that comes when they want, and I care about the quality of the tenants because I live next to you!
It's small square-footage-wise, and each of the bedrooms is about the same size, making it better suited to roommates than to a couple looking for a larger master bedroom. But it's on Natoma between 7th & 8th in the heart of SoMa, 1.5 blocks from Civic Center BART/Muni, around the corner from hot restaurants, a block or two from SoMa clubs and nightlife, walkable to Metreon, City Hall, BART, CalTrain. All the tech company shuttle buses pass right by at 7th and Mission. On Street Parking, but walkable to Twitter, Zinga, Uber, Facebook, Google. 
Asking $4200. That's only $1400 a room, so a very good deal in SoMa.  Address is 618 Natoma Street #2, near 7th.  Available Oct 16. Email reply above or text  show contact info
.",37.778059000000006,-122.410526,SOMA / south beach,2018-09-25 10:29:05,2018-10-12 19:18:05,4200.0,False,1000.0,3.0,1.0,none,in-unit,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$6190 / 2br - 1552ft2 - SOMA | Live Work  Office 2 BD | Parking ReLISTO (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
See more: https://www.relisto.com/rentals/32223654
Location: Bluxome, San FranciscoRent: $6190 / Month
Available Date: NOW
Beds: 2
Baths: 3
Pet: No Pet
Rent Includes: Garbage, Water
Features: Closet Organizers, Closet Organizers, Dining Room, Dining Room, Dishwasher, Dishwasher, Disposal, Disposal, Eat-in Kitchen, Eat-in Kitchen, Fireplace, Fireplace, Furnished as seen in photos, Furnished as seen in photos, Laundry in Unit, Laundry in Unit, Office, Office, Parking For Rent
Amazing Three Level Office Loft with Parking- Close to Caltrain, Muni and Ballpark. Extremely versatile, this property may be utilized as a 3 level office space,  a  live/work space,  or a partially furnished or unfurnished condominium for pure residential use.
Property:
Three levels.. Top  floor open air loft with commanding view of middle level. Middle level with full kitchen, outdoor patio area with BBQ, tall ceilings, flood of natural light through massive windows. Lower level, a large area with street level access, full bathroom, and ample closet space. Easy street parking out front or in the parking garage
Area:
Bluxome street is burgeoning retail and tech area of the city. Easy access to Cal Train Station and N-Judah Muni.  Graded a   ""walker's paradise"" by  Walk score . 
-2 Bedrooms (If utilized as residence)
-3 Bathrooms
-Full Kitchen
-Live Work Option
- Tall Ceilings
-Wood Flooring
-Street Level Access on lower level
-Conference area top floor
KEY TERMS
https://www.relisto.com/rentals/32223654
© ReLISTO. Property terms or conditions subject to change at any time.",37.775940999999996,-122.39796899999999,SOMA / south beach,2018-10-10 17:39:19,2018-10-14 13:37:44,6190.0,False,1552.0,2.0,3.0,none,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$6190 / 2br - 1552ft2 - SOMA | Live Work  Office 2 BD | Parking | ReLISTO (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
See more: https://www.relisto.com/rentals/32223654
Location: Bluxome, San FranciscRent: $6190 / Month
Available Date: NOW
Beds: 2
Baths: 3
Pet: No Pet
Rent Includes: Garbage, Water
Features: Closet Organizers, Closet Organizers, Dining Room, Dining Room, Dishwasher, Dishwasher, Disposal, Disposal, Eat-in Kitchen, Eat-in Kitchen, Fireplace, Fireplace, Furnished as seen in photos, Furnished as seen in photos, Laundry in Unit, Laundry in Unit, Office, Office, Parking For Rent
Amazing Three Level Office Loft with Parking- Close to Caltrain, Muni and Ballpark. Extremely versatile, this property may be utilized as a 3 level office space,  a  live/work space,  or a partially furnished or unfurnished condominium for pure residential use.
Property:
Three levels.. Top  floor open air loft with commanding view of middle level. Middle level with full kitchen, outdoor patio area with BBQ, tall ceilings, flood of natural light through massive windows. Lower level, a large area with street level access, full bathroom, and ample closet space. Easy street parking out front or in the parking garage
Area:
Bluxome street is burgeoning retail and tech area of the city. Easy access to Cal Train Station and N-Judah Muni.  Graded a   ""walker's paradise"" by  Walk score . 
-2 Bedrooms (If utilized as residence)
-3 Bathrooms
-Full Kitchen
-Live Work Option
- Tall Ceilings
-Wood Flooring
-Street Level Access on lower level
-Conference area top floor
KEY TERMS
https://www.relisto.com/rentals/32223654
© ReLISTO. Property terms or conditions subject to change at any time.",37.775940999999996,-122.39796899999999,SOMA / south beach,2018-10-11 10:22:58,2018-10-14 13:45:52,6190.0,False,1552.0,2.0,3.0,none,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$6190 / 2br - 1552ft2 - SOMA | Live Work  Office 2 BD | Parking |ReLISTO (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
See more: https://www.relisto.com/rentals/32223654
Location: Bluxome, San FranciscoRent: $6190 / Month
Available Date: NOW
Beds: 2
Baths: 3
Pet: No Pet
Rent Includes: Garbage, Water
Features: Closet Organizers, Closet Organizers, Dining Room, Dining Room, Dishwasher, Dishwasher, Disposal, Disposal, Eat-in Kitchen, Eat-in Kitchen, Fireplace, Fireplace, Furnished as seen in photos, Furnished as seen in photos, Laundry in Unit, Laundry in Unit, Office, Office, Parking For Rent
Amazing Three Level Office Loft with Parking- Close to Caltrain, Muni and Ballpark. Extremely versatile, this property may be utilized as a 3 level office space,  a  live/work space,  or a partially furnished or unfurnished condominium for pure residential use.
Property:
Three levels.. Top  floor open air loft with commanding view of middle level. Middle level with full kitchen, outdoor patio area with BBQ, tall ceilings, flood of natural light through massive windows. Lower level, a large area with street level access, full bathroom, and ample closet space. Easy street parking out front or in the parking garage
Area:
Bluxome street is burgeoning retail and tech area of the city. Easy access to Cal Train Station and N-Judah Muni.  Graded a   ""walker's paradise"" by  Walk score . 
-2 Bedrooms (If utilized as residence)
-3 Bathrooms
-Full Kitchen
-Live Work Option
- Tall Ceilings
-Wood Flooring
-Street Level Access on lower level
-Conference area top floor
Contact:
Eric Baird 
Leasing Agent
BRE # 01879389
ReLISTO
1318 Hayes Street
San Francisco, CA. 94117
www.relisto.com
KEY TERMS
https://www.relisto.com/rentals/32223654
© ReLISTO. Property terms or conditions subject to change at any time.",37.775940999999996,-122.39796899999999,SOMA / south beach,2018-10-14 11:15:03,2018-10-14 13:38:32,6190.0,False,1552.0,2.0,3.0,none,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$2300 / 295ft2 - SOMA STUDIOS, convenient location near Bart Station (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
SOMA Studios at 38 Harriet Street, San Francisco, CA 94103
Tour/showings available weekdays 7pm to 8pm. Please contact us to schedule a tour/showing.
Access code at Call Box: enter #4400, leasing staff will answer and buzz you in. 
Building Information:
- Built in 2013
- 23 Micro Units in building, 
- LEED Platinum building 
- State of the Art Seismic and Fire Safety
- Enhanced, Engineered Soundproofing
- Elevator
- Wheelchair accessible
- Shared back yard access
- Secure bike parking 
- 100% Walk score. (10 minutes walk to both Powell Street and Civic Center Bart Stations)
- City CarShare rental car located outside 
Unit Information:
- Rent starts from $2300 depending on location
- Utilities covered include: electricity, internet, water, sewer, and trash
- 295 S.F.
- 9 ft. tall ceilings in each unit
- Ample Daylight
- Built in window seats and tables. 
- Smart Space units come furnished with flat screen TVs
- Wood and porcelain tile floors
- Elfa shelving and storage systems
- GE Profile Dishwashers
- LG Washer/Dryer in Unit
- Danby refrigerator and Kenyan cooktop
- Radiant Wall Heating
- Separate Electric Meters",37.778855,-122.407113,SOMA / south beach,2018-10-12 14:34:52,,2300.0,False,295.0,0.0,1.0,none,shared,,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$2300 / 295ft2 - SOMA Studios, excellent location (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
SOMA Studios at 38 Harriet Street, San Francisco, CA 94103
Tour/showings available weekdays 7pm to 8pm. Please contact us to schedule a tour/showing.
Access code at Call Box: enter #4400, leasing staff will answer and buzz you in. 
Building Information:
- Built in 2013
- 23 Micro Units in building, 
- LEED Platinum building 
- State of the Art Seismic and Fire Safety
- Enhanced, Engineered Soundproofing
- Elevator
- Wheelchair accessible
- Shared back yard access
- Secure bike parking 
- 100% Walk score. (10 minutes walk to both Powell Street and Civic Center Bart Stations)
- City CarShare rental car located outside 
Unit Information:
- Rent starts from $2300 depending on location
- Utilities covered include: electricity, internet, water, sewer, and trash
- 295 S.F.
- 9 ft. tall ceilings in each unit
- Ample Daylight
- Built in window seats and tables. 
- Smart Space units come furnished with flat screen TVs
- Wood and porcelain tile floors
- Elfa shelving and storage systems
- GE Profile Dishwashers
- LG Washer/Dryer in Unit
- Danby refrigerator and Kenyan cooktop
- Radiant Wall Heating
- Separate Electric Meters",37.778855,-122.407113,SOMA / south beach,2018-10-13 10:17:52,,2300.0,False,295.0,0.0,1.0,none,in-unit,,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$4290 / 1br - 636ft2 - South Beach, Fully Furnished 1BR, Close to Bus Station (52) (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Monthly rental amount depending on the duration of stay:
-12+months lease:$ 4,290
-6+ months lease: $ 4,590
-2+ months lease: $ 4,890
-1+ months lease: $ 5,290
The above prices are valid only in the event of prepayment. Multiple payment option also available. A minimum +5% surcharge applies.
This beautifully furnished 1 bedroom apartment in South Beach, is available and ideal for mid to long-term stays (1-12+ months). (id 52)
Follow the link to book online!
https://www.theblueground.com/furnished-apartments-san-francisco-bay-area-usa/san-francisco-south-beach-052?utm_source=classified-8
Key features
Designer and custom made furniture
Full kitchen equipment
Quality 5-star hotel mattress, linen & towels
Wide-screen TV, Apple TV, Nespresso machine
Support & Services
Access to our mobile app
Maintenance
Cleaning and laundry on demand
Bills Handling
Building
Fitness Center
Swimming Pool
Hot tub
Clubhouse
Courtyard
In-floor washer & dryer
Pet-friendly
Location & POI Distance
Located in one of the newest districts in San Francisco, this South Beach property is an inviting place for fitness junkies and people who enjoy an active lifestyle. There are several paved pathways for running, biking and skating. A popular attraction is the AT&T Park, and near it is a beautiful harbor that is great for boat watching. South Beach boasts a fun nightlife too, with trendy restaurants and bars, along with many shops and boutiques. The apartment is only 4 minutes away from The Embarcadero & Townsend St.
Photos are from a similar property. Our interior decorating team is currently working on the furnishing. The furniture and equipment will look almost identical, but some differences in layout must be expected.
Building amenities may have an extra cost.",37.784186,-122.390574,52) (SOMA / south beach,2018-09-26 05:50:42,2018-10-15 01:31:39,4290.0,False,636.0,1.0,1.0,both,shared,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3972 / 1br - 729ft2 - Spacious 1 Bed - Historic View - Floor to Ceiling Windows - LEASE NOW! (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Call Us Today   show contact info

	A new building has emerged in the Historical design district, and this is a place you don't want to miss. 

These apartments are perfect for those looking to live in the heart of the design scene. These bright studios, 1 bedrooms, 2 bedrooms and 3 bedrooms are both modern and spacious. You will fall in love with the large living rooms, hardwood floors and huge walk in closets.

Call us today or set up an appointment online.

 In the neighborhood? walk in and check us out! We are so excited to show you around this stunning community. 
	Welcome home to One Henry Adams! Located in San Francisco's newest emerging neighborhood, surrounded by brownstone buildings, with a New York, SoHo vibe!

A stunning rooftop terrace with skyline views, a 24-hour private fitness center, and a clubhouse built for entertaining are some of the many amenities that welcome residents to One Henry Adams Apartments. Outside, a landscaped pedestrian mews divides the north and south residences, providing a sophisticated retreat from the bustling city surroundings. Inside, our spacious homes feature Caesarstone quartz countertops, iridescent glass tile backsplashes, stainless steel appliances and 9-foot ceilings. Select apartments include oversized sliding glass partitions which, combined with the floor-to-ceiling windows, create an incredible sense of space. Whether you select a studio, 1, 2, or 3 bedroom, all of the homes at One Henry Adams present an urban living experience without comparison.
	Office Hours
				Monday: 09:00 AM   - 06:00 PM  
				Tuesday: 09:00 AM   - 06:00 PM  
				Wednesday: 10:00 AM   - 06:00 PM  
				Thursday: 09:00 AM   - 07:00 PM  
				Friday: 09:00 AM   - 06:00 PM  
				Saturday: 09:00 AM   - 06:00 PM  
				Sunday: 09:00 AM   - 06:00 PM  
	One Henry Adams Apartments
	1 Henry Adams St
	More Photos http://www.equityapartments.com/san-francisco/design-district/one-henry-adams-apartments?ilsid=93",37.769428000000005,-122.403979,SOMA / south beach,2018-10-15 13:57:33,,3972.0,False,729.0,1.0,1.0,both,in-unit,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$4009 / 1br - 733ft2 - Spacious 1 Bedroom Apartment with Great City Views Available Now! (potrero hill)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Call Us Today   show contact info

	
Need a little extra space, but don't want to pay rent for a 2 bedroom? Then our 1 bedroom with is perfect for you! This open concept layout allows you to get creative when placing your furniture. It has floor to ceiling windows for lots of natural light, and views of our new park! Lots of closet space! Hardwood vinyl flooring throughout! Brand new stainless steel appliances! Schedule a tour and come see this place in person!

	Come relax in our rooftop terrace or work out in our fitness centers after a long day at work! Potrero 1010 has everything you need to be your next home!

Enjoy the new community lifestyle with all the bells and whistles from an extensive cardio and strength rooms, spacious community room to hang out and relax, to our expansive roof top with 360 views of San Francisco. 

Our community is very pet friendly so your furry family member gets perks too! One acre of gorgeous green park will be in between our two buildings which has a dog park area. After some play time you can use our pet grooming facility for a good clean up!
	Potrero 1010 Apartments
	More Photos http://www.equityapartments.com/san-francisco/potrero-hill/potrero-1010-apartments?ilsid=93",37.766424,-122.396996,potrero hill,2018-10-15 11:44:11,,4009.0,False,733.0,1.0,1.0,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$4790 / 2br - 1065ft2 - Spacious 1BR, 10min away from AT&T Park (43) (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Monthly rental amount depending on the duration of stay:
-12+months lease:$ 4,790
-6+ months lease: $ 4,990
The above prices are valid only in the event of prepayment. Multiple payment option also available. A minimum +5% surcharge applies.
This beautifully furnished 1 bedroom apartment in South Beach, is available and ideal for mid to long-term stays (6-12+ months). (id 43)
Follow the link to book online!
https://www.theblueground.com/furnished-apartments-san-francisco-bay-area-usa/san-francisco-south-beach-043?utm_source=classified-8
Key features
-Designer and custom made furniture
-Full kitchen equipment
-Quality 5-star hotel mattress, linen & towels
-Wide-screen TV, Apple TV, Nespresso machine
-In-unit washer & dryer
Support & Services
-Access to our mobile app
-Maintenance
-Cleaning and laundry on demand
-Bills Handling
Building
-Attached garage
Location & POI Distance
Located in one of the newest districts in San Francisco, this South Beach property is an inviting place for fitness junkies and people who enjoy an active lifestyle. There are several paved pathways for running, biking and skating. A popular attraction is the AT&T Park, and near it is a beautiful harbor that is great for boat watching. South Beach boasts a fun nightlife too, with trendy restaurants and bars, along with many shops and boutiques. The apartment is only 3 minutes away from 2nd St & Harrison St Station.
blueground is a hospitality tech company that transforms the mid to long-term housing experience for business professionals and individual travelers. 
We offer high-end, beautifully-furnished and serviced apartments located in prime locations. Unlike hotels, we provide larger spaces, full privacy, fully equipped kitchen, a home feeling, on-going guest support and lower pricing. We are already present in 3 continents, and we are rapidly expanding to new cities across the globe.
With high-profile clients that include Coca-Cola, H&M, Samsung and IKEA, you can count on us for exceptional customer service, provided by our dedicated team of over 120 dedicated professionals. 
Choose from a variety of homes with quality furniture, appliances, and decor to find your perfect match.
For more info, please visit our website: www.theblueground.com
Building amenities may have an extra cost",37.784431,-122.39648799999999,43) (SOMA / south beach,2018-10-02 07:02:41,2018-10-15 01:40:14,4790.0,False,1065.0,2.0,2.0,none,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3300 / 1br - 850ft2 - Spacious 1BR-1BA & NEW appliances - parking space for $250 (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
THE BUILDING
Baycrest
Lobby and security staffed 24/7
Hot tub & swimming pool
Gym and weight room
Racquetball court
3 outdoor BBQ areas
THE UNIT
Sq Footage: 850 sq ft.
1 Bed & 1 Bath
Huge walk-in closet w/ built-in shoe wall
Corner unit & one of largest floorplans in building
New in-unit Washer/Dryer
New Dishwasher
New light fixtures, lots of natural light
Wall-to-wall hardwood flooring
No pets please
GREAT LOCATION
Located in one of the most popular areas of San Francisco, within walking distance of AT&T Park, many restaurants and vibrant nightlife. 
VERY close to 101, 280 and 80, Muni, BART, Caltrain 
1.5 blocks from the Google office and shuttle stop 
LEASE DETAILS
Lease Duration: 1 Year (See Details Below)
Monthly Rent: $3,300 
Security Deposit: $3,300 
Total Due at Signing: $6,600
Parking (assigned garage space) available for $250/month additional
Landlord pays for water and garbage. 
Tenant pays for cable, internet & electric
No smoking",37.788135,-122.39031899999999,SOMA / south beach,2018-10-10 11:00:43,2018-10-13 18:38:25,3300.0,False,850.0,1.0,1.0,none,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
